DEPTH,ALCDLC,ALDD,DGDD,DGRCC,R09PC,R15PC,R27PC,R39PC,ROPA,TNDD,TNPL,TNPS,ALCDLC_TR,ALDD_TR,DGDD_TR,DGRCC_TR,R09PC_TR,R15PC_TR,R27PC_TR,R39PC_TR,ROPA_TR,TNDD_TR,TNPL_TR,TNPS_TR,ALCDLC_TR_TR,ALDD_TR_TR,DGDD_TR_TR,DGRCC_TR_TR,R09PC_TR_TR,R15PC_TR_TR,R27PC_TR_TR,R39PC_TR_TR,ROPA_TR_TR,TNDD_TR_TR,TNPL_TR_TR,TNPS_TR_TR,MISSING_FLAG
1552.8036,2.4271,116.2468,196.1357,72.9313,1.7931,2.0727,2.0132,1.9554,408.753,407.1957,0.215103,0.252561,,,,,,,,,,,,,,,,,,,,,,,,,1
1552.956,2.4462,105.2856,207.3556,73.3117,1.8543,2.0441,2.0745,2.09,386.1028,189.1198,0.215262,0.254298,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.1084,2.4617,85.9312,96422520.0,69.6203,1.9103,2.1196,2.1981,2.2163,380.159,118.4258,0.212094,0.251223,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.2608,2.4584,63.17,231983024.0,66.8873,1.9737,2.2372,2.3469,2.2172,380.9963,107.5547,0.208395,0.246194,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.4132,2.4543,40.4088,367543552.0,67.1026,2.1755,2.3549,2.4957,2.3189,381.8337,96.6836,0.201077,0.241164,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.5656,2.4594,25.46,406293824.0,64.781,2.3977,2.5471,2.7065,2.5411,414.0338,92.8244,0.19473,0.234797,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.718,2.4755,20.8486,316947680.0,60.3827,2.7807,2.8378,2.9992,3.6198,487.7322,98.2431,0.184043,0.226659,,,,,,,,,,,,,,,,,,,,,,,,,1
1553.8704,2.4978,16.2372,227601536.0,52.2737,3.9122,3.1286,3.2919,5.1059,561.4305,103.6618,0.172777,0.218521,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.0228,2.5123,12.435,144708160.0,47.6656,4.9285,3.3641,3.5166,4.7508,625.6243,107.5829,0.168726,0.212042,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.1752,2.5062,13.2325,98493768.0,53.0878,3.4482,3.2853,3.3552,2.5828,635.7916,102.9918,0.16891,0.214999,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.3276,2.4828,14.03,52279368.0,60.0694,2.5941,3.2064,3.1937,1.9773,645.9589,98.4006,0.172453,0.217955,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.48,2.4793,14.8274,6064971.0,64.902,3.8678,3.1275,3.0322,4.074,656.1263,93.8094,0.181635,0.220912,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.6324,2.4884,18.4337,94.7499,69.2252,3.9782,3.0234,3.04,4.541,580.3522,102.1809,0.188096,0.225802,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.7848,2.4819,22.4643,100.6041,94.3882,2.4411,2.9154,3.0735,2.8014,491.5961,112.5106,0.193482,0.230983,,,,,,,,,,,,,,,,,,,,,,,,,1
1554.9372,2.4654,26.4948,106.4584,109.1339,1.8427,2.8074,3.1069,2.3025,402.8399,122.8402,0.197841,0.236165,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.0896,2.4604,34.234,108.622,92.7776,2.683,2.9305,3.4033,3.6603,373.7448,120.3456,0.199064,0.235988,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.242,2.4619,44.5726,108.1987,72.9937,2.8139,3.2155,3.8839,4.1546,386.4655,108.8625,0.194954,0.232056,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.3944,2.4475,54.9112,107.7755,67.1497,2.4824,3.5005,4.3645,3.4607,399.1862,97.3794,0.187434,0.228124,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.5468,2.433,64.7049,106.1221,69.8085,2.1343,4.4859,6.0775,2.6907,424.5413,89.4153,0.184691,0.221375,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.6992,2.434,73.2691,101.6932,75.899,2.4288,7.0516,10.5713,2.6544,478.405,89.3915,0.177465,0.208269,,,,,,,,,,,,,,,,,,,,,,,,,1
1555.8516,2.4476,81.8334,97.2642,76.1721,4.7999,9.6173,15.0651,9.3322,532.2687,89.3677,0.166412,0.195162,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.004,2.5052,89.6547,95.7754,55.2902,12.875,12.1356,19.4057,27.4932,584.6182,91.4093,0.134437,0.181997,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.1564,2.5756,69.9107,203.3659,41.2865,13.5774,12.8932,18.0613,24.8112,580.7936,170.0802,0.107211,0.166635,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.3088,2.5756,50.1667,310.9565,39.9447,12.6291,13.6509,16.7168,15.1378,576.9689,248.7511,0.094422,0.151273,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.4612,2.5478,30.4228,418.547,40.1051,12.1237,14.4085,15.3724,12.5598,573.1443,327.4219,0.090609,0.135911,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.6136,2.5384,23.4256,412.616,40.0879,18.5567,14.7417,15.8369,22.182,545.3005,296.5068,0.09101,0.132273,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.766,2.5581,20.7821,367.9118,48.8434,28.793,14.93,16.9193,29.7528,509.2528,228.1627,0.092002,0.132638,,,,,,,,,,,,,,,,,,,,,,,,,1
1556.9184,2.5478,18.1386,323.2076,74.608,17.1414,15.1182,18.0017,17.2118,473.2052,159.8185,0.092336,0.133004,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.0708,2.5099,16.4747,264.638,69.3699,16.4633,16.6356,20.522,17.0388,437.7269,108.4841,0.093767,0.13211,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.2232,2.5169,15.9397,190.0878,53.5512,31.8784,19.6849,24.6995,38.2804,402.9047,76.754,0.093197,0.129763,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.3756,2.5691,15.4048,115.5377,53.6774,32.1758,22.7342,28.877,36.433,368.0825,45.0239,0.086405,0.127416,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.528,2.5942,15.0968,55.7605,64.1851,17.0071,24.2982,31.0497,19.0896,333.2525,18.7732,0.082043,0.126872,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.6804,2.5709,15.7975,61.6176,72.151,12.3974,19.2634,24.3152,12.5121,298.3877,16.8663,0.088324,0.13434,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.8328,2.5465,16.4982,67.4746,68.5226,13.0565,14.2286,17.5808,12.2773,263.5229,14.9594,0.098514,0.141807,,,,,,,,,,,,,,,,,,,,,,,,,1
1557.9852,2.5284,17.199,73.3317,61.3344,8.7397,9.1938,10.8463,7.7865,228.6581,13.0526,0.10969,0.149275,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.1376,2.5213,26.1086,79.3739,55.8089,6.36,8.0801,9.4343,5.6091,226.4137,13.6591,0.116743,0.152642,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.29,2.5146,35.9012,85.4361,49.0957,6.3557,7.3882,8.5948,6.9709,227.6779,14.536,0.119703,0.155568,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.4424,2.5134,45.6939,91.4982,45.9013,7.3765,6.6962,7.7553,7.8381,228.9421,15.4129,0.119097,0.158494,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.5948,2.5121,46.9169,93.5139,43.9148,6.9959,7.1395,7.9596,7.6074,260.944,15.505,0.115749,0.157211,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.7472,2.497,42.933,93.0711,44.2513,5.6348,8.2726,8.798,7.1691,311.6221,15.1202,0.112131,0.153371,,,,,,,,,,,,,,,,,,,,,,,,,1
1558.8996,2.4856,38.9491,92.6283,42.6304,5.6038,9.4057,9.6364,7.0216,362.3001,14.7355,0.10803,0.14953,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.052,2.4921,34.0075,90.9312,38.3601,6.5431,10.3482,10.5525,10.3175,394.7024,19.399,0.103083,0.14595,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.2044,2.5513,27.2167,86.8124,39.3519,19.0142,10.9227,11.6183,11.6315,391.8186,33.8098,0.096098,0.142871,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.3568,2.5864,20.4259,82.6936,44.9949,20.4397,11.4971,12.6841,17.0087,388.9348,48.2205,0.092881,0.139793,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.5092,2.5601,14.0626,78.6901,52.2412,14.1663,11.9723,13.6245,12.196,387.4327,61.644,0.095761,0.137003,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.6616,2.5483,14.3519,76.4825,54.0896,11.0797,10.9024,12.6126,7.4963,407.4369,59.7003,0.099669,0.13871,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.814,2.5554,14.6413,74.2749,51.9955,10.2708,9.8325,11.6008,9.0249,427.4411,57.7566,0.102367,0.140417,,,,,,,,,,,,,,,,,,,,,,,,,1
1559.9664,2.5633,14.9307,72.0672,48.4784,9.0159,8.7626,10.5889,9.3191,447.4453,55.8129,0.102116,0.142124,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.1188,2.5611,16.5441,72.823,46.6629,10.1871,8.4928,10.182,10.9891,395.8419,45.5788,0.097928,0.140053,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.2712,2.5666,18.532,74.417,45.1026,10.0796,8.4493,9.9463,10.7946,323.9857,33.0,0.092583,0.136913,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.4236,2.5628,20.5199,76.0109,46.4311,8.2964,8.4058,9.7105,8.2275,252.1296,20.4211,0.090445,0.133774,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.576,2.5493,20.2856,81.3547,43.5469,8.5298,8.2864,9.4579,8.6971,205.7319,15.4252,0.092022,0.132793,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.7284,2.5519,17.8176,90.4679,42.2536,9.8354,8.0907,9.1883,10.5463,184.9268,18.0521,0.093829,0.133982,,,,,,,,,,,,,,,,,,,,,,,,,1
1560.8808,2.5559,15.3496,99.5812,43.3705,9.87,7.8951,8.9187,9.6762,164.1217,20.679,0.094555,0.13517,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.0332,2.55,13.3737,107.8661,43.6769,8.4391,7.6669,8.71,7.9748,158.3987,35.4178,0.095019,0.136644,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.1856,2.5439,13.1647,113.1774,43.6873,8.024,7.3224,8.7194,9.5451,206.8254,93.6426,0.097751,0.139144,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.338,2.541,12.9556,118.4887,46.1319,8.622,6.9779,8.7289,10.1055,255.2521,151.8673,0.100348,0.141643,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.4904,2.526,12.7465,123.8,49.2745,6.6377,6.6334,8.7383,8.4583,303.6788,210.092,0.103296,0.144143,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.6428,2.517,12.7568,110.1165,49.8649,8.816,6.5412,8.8723,13.725,288.7596,262.2221,0.107853,0.152982,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.7952,2.5517,12.7818,95.1561,56.3699,11.4998,6.4659,9.0147,14.4366,269.5818,313.9426,0.117991,0.162248,,,,,,,,,,,,,,,,,,,,,,,,,1
1561.9476,2.5383,12.8069,80.1956,64.1174,7.5293,6.3906,9.157,8.0652,250.4039,365.663,0.128249,0.171514,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.1,2.4767,12.543,71.1728,68.2358,4.2747,7.3305,10.4209,4.6895,229.0926,660.9628,0.144475,0.17744,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.2524,2.4403,12.1278,65.2613,72.8165,3.3658,8.8025,12.2725,3.9309,206.6633,1083.8983,0.153813,0.181616,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.4048,2.4267,11.7125,59.3498,63.7256,3.3984,10.2744,14.124,5.3089,184.234,1506.8337,0.150882,0.185792,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.5572,2.4533,11.4314,63.6739,51.8493,7.1247,16.0898,22.8055,13.7351,175.5964,1633.8517,0.142732,0.182794,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.7096,2.5057,11.3735,85.0334,49.8893,8.1509,29.1342,42.8542,15.2051,189.9129,1268.3634,0.123391,0.167859,,,,,,,,,,,,,,,,,,,,,,,,,1
1562.862,2.5489,11.3156,106.3928,48.8132,21.325,42.1785,62.903,37.3171,204.2294,902.8752,0.108687,0.152924,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.0144,2.5886,11.2622,124.1597,59.3481,63.4393,53.2399,79.7381,77.0562,212.5287,555.929,0.0893,0.138504,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.1668,2.5957,11.2516,107.4975,68.5739,42.0036,45.2984,65.7754,52.4199,163.1632,386.6772,0.075253,0.129025,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.3192,2.5741,11.241,90.8352,60.8243,34.7151,37.3568,51.8126,30.1191,113.7978,217.4254,0.070842,0.119546,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.4716,2.5752,11.2304,74.1729,52.1864,32.8462,29.4153,37.8499,25.2321,64.4324,48.1736,0.068369,0.110066,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.624,2.5767,11.4834,58.0297,47.8832,21.954,23.3872,29.5594,17.8802,58.0138,16.6289,0.069286,0.116608,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.7764,2.5678,11.7968,42.0054,46.8957,27.4415,17.7973,22.5681,24.5913,61.4314,16.6236,0.079994,0.126819,,,,,,,,,,,,,,,,,,,,,,,,,1
1563.9288,2.5519,12.1103,25.981,53.1403,19.9111,12.2074,15.5768,18.3888,64.849,16.6184,0.094046,0.13703,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.0812,2.5176,12.3812,17.5804,65.4447,9.9515,9.4358,12.1009,8.8402,91.1698,17.4871,0.116567,0.148458,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.2336,2.4842,12.6149,15.8645,75.2608,5.3968,9.1354,11.7074,5.2341,137.5732,19.1222,0.132914,0.160955,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.386,2.4621,12.8485,14.1486,83.4223,4.2791,8.835,11.314,4.9556,183.9765,20.7574,0.141857,0.173452,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.5384,2.4817,12.9971,13.0413,83.2303,8.3639,11.4295,15.4118,14.5126,207.0063,21.2636,0.141839,0.178545,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.6908,2.5426,12.893,13.7405,71.1547,16.5311,22.6183,32.8431,31.4349,160.646,18.4184,0.119946,0.161659,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.8432,2.5818,12.7889,14.4398,56.8117,71.7681,33.8072,50.2743,118.3944,114.2856,15.5732,0.098231,0.144773,,,,,,,,,,,,,,,,,,,,,,,,,1
1564.9956,2.6016,12.6848,15.139,42.8995,74.7172,44.996,67.7055,105.8016,67.9253,12.7279,0.081876,0.127888,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.148,2.6036,12.817,15.177,37.9736,55.9142,37.2626,54.2274,48.5818,48.6028,12.5956,0.075071,0.127903,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.3004,2.5505,12.9561,15.1954,49.3817,27.1379,28.9668,39.8303,19.0336,30.0841,12.5439,0.079957,0.128421,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.4528,2.5174,13.0953,15.2137,58.085,13.8065,20.6709,25.4331,13.6202,11.5654,12.4922,0.086891,0.12894,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.6052,2.529,14.3346,27.388,58.4257,15.0474,17.6244,20.9878,17.3714,5.1842,12.6303,0.093054,0.130383,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.7576,2.5435,16.0674,45.0163,61.2878,21.0396,16.9332,21.0075,25.027,4.2487,12.8536,0.095172,0.132243,,,,,,,,,,,,,,,,,,,,,,,,,1
1565.91,2.5914,17.8003,62.6445,54.1925,22.6371,16.2419,21.0272,28.3425,3.3132,13.0768,0.094207,0.134102,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.0624,2.6223,18.8053,71.5599,46.9993,16.3252,16.0363,21.6418,23.3856,2.5156,13.0272,0.09268,0.135662,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.2148,2.568,18.7605,67.9086,48.2692,8.9315,16.5312,23.1147,14.9316,1.917,12.5838,0.092929,0.13679,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.3672,2.5305,18.7157,64.2572,49.8553,10.5018,17.0261,24.5875,14.1859,1.3184,12.1404,0.095569,0.137917,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.5196,2.5416,19.0069,59.2397,41.1632,13.9479,17.597,26.5452,14.0011,0.7737,11.7603,0.097757,0.138347,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.672,2.5487,21.574,44.9654,40.6542,17.1017,18.6829,31.7881,40.9836,0.5937,11.8083,0.093006,0.13405,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.8244,2.5562,24.1411,30.6911,37.7518,40.6611,19.7687,37.031,78.9689,0.4137,11.8563,0.088214,0.129752,,,,,,,,,,,,,,,,,,,,,,,,,1
1566.9768,2.5577,26.7082,16.4168,31.0884,38.4264,20.8546,42.274,47.3038,0.2337,11.9043,0.082927,0.125454,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.1292,2.5588,39.0188,25.7883,38.3228,21.0525,19.7799,37.46,18.395,0.3679,11.8396,0.079288,0.122604,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.2816,2.5665,53.079,39.4058,43.8913,16.1584,18.3172,30.8401,14.3496,0.5585,11.7547,0.077516,0.120013,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.434,2.5649,67.1391,53.0233,44.389,15.941,16.8545,24.2203,15.1948,0.7491,11.6698,0.076454,0.117422,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.5864,2.5538,66.7309,54.076,45.4378,12.6117,18.3887,21.7618,13.2085,1.2446,11.7447,0.074924,0.116386,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.7388,2.5497,55.2705,45.5308,46.1935,11.7564,22.2123,22.4821,15.3043,1.973,11.9417,0.074391,0.116539,,,,,,,,,,,,,,,,,,,,,,,,,1
1567.8912,2.566,43.81,36.9855,36.9492,22.7152,26.036,23.2024,24.4586,2.7014,12.1387,0.075265,0.116691,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.0436,2.5702,34.2698,30.2652,39.8721,22.3547,28.8426,24.2212,18.5914,3.269,12.3444,0.076465,0.118387,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.196,2.5415,29.5215,28.0989,59.7896,20.542,29.1113,25.9847,11.0688,3.4353,12.5717,0.084298,0.123934,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.3484,2.5163,24.7731,25.9326,73.2065,17.4678,29.3801,27.7481,8.8833,3.6016,12.7989,0.091689,0.129482,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.5008,2.5307,20.0586,23.8464,60.6886,15.8027,29.6752,29.5422,13.6417,3.7648,13.025,0.093755,0.134972,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.6532,2.5521,21.7743,36.9321,46.0298,27.8437,34.9646,37.1526,42.8467,3.3278,13.0324,0.090328,0.129546,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.8056,2.5494,23.49,50.0178,51.763,26.7372,40.2541,44.7629,35.4121,2.8908,13.0399,0.081157,0.124121,,,,,,,,,,,,,,,,,,,,,,,,,1
1568.958,2.5571,25.2058,63.1035,52.5362,47.416,45.5436,52.3732,30.1386,2.4538,13.0473,0.076398,0.118695,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.1104,2.5914,26.0961,64.3217,46.4657,60.501,43.1501,50.0311,50.2829,2.7569,14.1144,0.076893,0.117134,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.2628,2.5881,26.6725,61.0251,47.4405,44.4591,37.8338,43.9027,40.6449,3.3416,15.5846,0.076507,0.117042,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.4152,2.5757,27.2489,57.7285,48.509,24.8524,32.5175,37.7743,22.3413,3.9263,17.0548,0.07651,0.116951,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.5676,2.5667,28.2299,50.5735,43.9904,33.7493,29.9292,34.7759,34.6666,4.0742,18.3551,0.077183,0.116643,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.72,2.5378,29.7184,38.5782,38.4718,33.573,30.763,35.7037,30.5584,3.6742,19.4421,0.077209,0.116064,,,,,,,,,,,,,,,,,,,,,,,,,1
1569.8724,2.5422,31.207,26.583,33.679,19.7247,31.5968,36.6315,18.0398,3.2743,20.5292,0.076016,0.115485,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.0248,2.5632,31.6809,16.5214,32.1081,17.4802,32.8651,37.6463,27.7987,2.955,21.4863,0.073168,0.11496,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.1772,2.5914,26.9341,16.4091,28.8327,65.8846,36.3688,39.1084,62.4302,3.0511,21.775,0.070497,0.114716,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.3296,2.6019,22.1874,16.2967,35.2927,114.5786,39.8726,40.5705,78.0085,3.1471,22.0637,0.07072,0.114473,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.482,2.5728,17.4406,16.1844,46.5706,68.6642,43.3764,42.0326,44.1829,3.2432,22.3524,0.075509,0.114229,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.6344,2.5557,16.4752,17.5958,58.4699,25.7376,38.5338,36.8423,18.1615,3.4165,23.0764,0.080196,0.114388,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.7868,2.5646,16.0162,19.2113,54.1417,25.6275,32.5734,30.7611,20.4366,3.6002,23.8586,0.080607,0.114602,,,,,,,,,,,,,,,,,,,,,,,,,1
1570.9392,2.5784,15.5572,20.8268,50.5802,24.6504,26.613,24.6799,20.2843,3.7839,24.6409,0.077485,0.114815,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.0916,2.5864,16.085,19.7757,41.4257,30.8417,24.8321,23.5027,18.9008,3.4894,28.6719,0.071472,0.113434,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.244,2.5862,17.2679,16.9547,38.1348,22.5897,25.8255,25.5807,14.4457,2.8774,34.8593,0.06788,0.110996,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.3964,2.5884,18.4507,14.1336,42.96,35.8862,26.8188,27.6586,33.1626,2.2654,41.0467,0.067172,0.108558,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.5488,2.5884,20.64,12.2547,41.6566,33.4192,26.8095,28.3395,29.2368,1.9581,43.1757,0.068248,0.109486,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.7012,2.5773,24.9661,12.376,41.9441,36.8496,24.6716,26.0544,25.0449,2.2976,36.6889,0.072854,0.117564,,,,,,,,,,,,,,,,,,,,,,,,,1
1571.8536,2.5655,29.2921,12.4972,48.6353,31.0653,22.5337,23.7693,21.1601,2.637,30.2021,0.079947,0.125641,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.006,2.5346,33.3456,12.6218,51.7756,36.0713,20.441,21.5865,25.6933,3.0025,26.5876,0.097943,0.133857,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.1584,2.5057,30.7489,12.8274,53.136,31.4993,19.4507,21.8993,21.6557,4.0045,93.0574,0.117761,0.14547,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.3108,2.4441,28.1523,13.0331,66.6669,18.6373,18.4604,22.2121,11.8199,5.0064,159.5271,0.131307,0.157083,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.4632,2.3858,25.5556,13.2387,77.6114,7.2303,17.47,22.5249,4.6081,6.0084,225.9969,0.134124,0.168696,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.6156,2.4567,26.6482,12.8795,64.2947,67.7594,17.4882,23.8293,63.9778,6.0082,254.5816,0.124917,0.166992,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.768,2.5128,28.9152,12.3403,42.7444,97.3584,17.8275,25.4495,82.3345,5.6889,271.1062,0.114679,0.161048,,,,,,,,,,,,,,,,,,,,,,,,,1
1572.9204,2.5134,31.1822,11.8012,34.7985,47.174,18.1668,27.0697,40.9226,5.3697,287.6307,0.110006,0.155104,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.0728,2.5288,36.5282,11.5348,36.7248,20.0263,16.9356,25.4353,25.4511,5.0142,257.5023,0.109865,0.155378,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.2252,2.5447,45.2406,11.5665,39.6778,17.8026,13.9872,20.2425,19.0261,4.6191,176.3632,0.116742,0.162449,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.3776,2.518,53.9531,11.5983,49.2961,10.2122,11.0388,15.0496,9.8691,4.224,95.2242,0.128883,0.169521,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.53,2.4751,59.8855,11.6308,67.537,4.6491,8.7365,11.1463,4.6301,3.9998,30.0539,0.138228,0.17499,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.6824,2.5011,54.4752,11.6666,69.7698,6.9134,9.0704,12.5041,7.2367,4.4732,30.0364,0.143925,0.173923,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.8348,2.5393,49.0649,11.7023,60.3737,9.2795,9.4043,13.8619,16.095,4.9467,30.0189,0.141299,0.172856,,,,,,,,,,,,,,,,,,,,,,,,,1
1573.9872,2.5481,43.6546,11.7381,58.938,10.268,9.7383,15.2198,18.3514,5.4201,30.0014,0.128531,0.17179,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.1396,2.5429,51.95,11.9451,62.3646,5.8346,11.8009,16.1915,10.9465,5.4449,26.7043,0.11983,0.163966,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.292,2.5761,61.5022,12.1678,65.1729,27.3004,14.022,17.1278,25.2031,5.4284,23.1065,0.113098,0.155523,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.4444,2.5902,71.0543,12.3905,67.9261,32.8528,16.2432,18.0642,27.3091,5.412,19.5088,0.105225,0.14708,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.5968,2.5598,79.4518,12.6581,80.1916,26.6064,16.2185,17.6748,13.0535,5.6798,20.0637,0.100423,0.141425,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.7492,2.5626,87.1861,12.9515,83.9352,41.7417,14.9038,16.524,12.3092,6.1108,23.0039,0.097961,0.137371,,,,,,,,,,,,,,,,,,,,,,,,,1
1574.9016,2.5823,94.9205,13.2448,80.5348,27.7993,13.5891,15.3732,12.6505,6.5419,25.9441,0.092225,0.133317,,,,,,,,,,,,,,,,,,,,,,,,,1
1575.054,2.5863,93.7281,13.4169,83.1133,17.6719,12.8621,14.6538,18.2979,6.6457,27.3939,0.088954,0.129588,,,,,,,,,,,,,,,,,,,,,,,,,1
1575.2064,2.573,76.2694,13.368,90.6156,16.5211,13.206,14.7205,14.7276,6.1532,26.1279,0.086468,0.126448,,,,,,,,,,,,,,,,,,,,,,,,,1
1575.3588,2.5693,58.8107,13.3192,86.775,18.0603,13.5498,14.7873,12.5509,5.6606,24.8618,0.083478,0.123309,,,,,,,,,,,,,,,,,,,,,,,,,1
1575.5112,2.5795,42.5598,13.3571,77.884,14.459,13.8739,14.8521,13.783,5.1925,24.4605,0.078673,0.120449,,,,,,,,,,,,,,,,,,,,,,,,,1
