DEPTH,CALI,DT,GR_CAL,HDRA,PEFZ,RHOZ,RLA3,RLA5,RXOZ,SP,TENS,TNPH
1302.8676,317.6326,390.0162,74.5712,2.33,3.4413,2361.28,1.0231,0.9957,1.1449,-485.1193,1241.4821,0.48209
1303.02,317.3529,388.222,75.8823,0.27,3.4293,2348.2002,1.0115,0.9846,1.1571,-485.0966,1236.4926,0.47778
1303.1724,318.1919,387.9978,75.7184,0.48,3.4066,2348.8401,1.0102,0.9836,1.1205,-485.0284,1240.5756,0.42374
1303.3248,318.1919,389.824,74.8989,2.39,3.3675,2358.79,0.987,0.963,1.0812,-485.0875,1251.6884,0.38995
1303.4772,318.1919,391.1697,74.571,4.08,3.3398,2365.1799,0.9628,0.9416,1.0843,-485.2216,1210.1849,0.38118
1303.6296,317.6326,392.0347,75.0627,4.22,3.3626,2364.54,1.0488,1.0333,1.0691,-485.3579,1209.9575,0.41875
1303.782,318.1919,391.9706,76.21,3.52,3.436,2366.8699,1.3101,1.2958,1.1084,-484.9716,1227.4211,0.43808
1303.9344,316.7936,387.0045,72.7028,3.55,3.4959,2385.8999,1.4173,1.4048,1.2379,-484.625,1217.2148,0.415
1304.0868,317.0733,379.9879,68.7693,3.57,3.5776,2409.3599,1.5291,1.5189,1.6079,-484.6591,1219.2563,0.39786
1304.2392,317.6326,375.9509,72.047,3.13,3.6186,2427.1099,1.5504,1.5412,1.9483,-484.7687,1227.4211,0.37803
1304.3916,316.7936,382.7753,79.9795,2.54,3.5851,2434.0,1.5664,1.5584,1.8507,-484.8182,1231.0493,0.41912
1304.544,317.6326,391.6182,86.699,5.67,3.4972,2443.9399,1.4417,1.4397,1.5914,-485.0562,1237.8539,0.42571
1304.6964,316.7936,392.291,83.5031,8.02,3.4084,2452.1501,1.1957,1.2087,1.419,-485.3693,1217.4423,0.4475
1304.8488,316.514,392.9959,79.2418,9.34,3.4138,2451.75,1.3391,1.3482,1.3721,-485.375,1224.4722,0.4429
1305.0012,317.0733,393.7328,77.9472,8.21,3.4934,2439.3499,1.3025,1.309,1.441,-485.3182,1229.689,0.45496
1305.1536,316.7936,393.7649,80.6516,19.06,3.6135,2440.0798,1.2273,1.2321,1.4613,-485.3921,1221.7516,0.42862
1305.306,317.6326,393.2522,79.3403,21.66,3.6389,2430.1099,1.1684,1.1716,1.4335,-485.6375,1219.4827,0.41312
1305.4584,315.675,393.1561,77.898,19.37,3.5467,2417.8801,1.1574,1.1587,1.2666,-485.4546,1238.7604,0.42591
1305.6108,316.514,393.7649,78.4386,5.38,3.463,2388.05,1.2113,1.2113,1.2809,-485.3875,1238.3077,0.4328
1305.7632,316.514,394.4377,79.7499,1.52,3.4367,2383.01,1.2992,1.2954,1.3615,-485.3239,1221.9779,0.42219
1305.9156,317.0733,394.7901,83.1424,1.7,3.4906,2385.5701,1.2827,1.2754,1.3812,-485.2614,1151.9735,0.4107
1306.068,315.9547,395.495,83.8635,1.84,3.6242,2394.28,1.215,1.2039,1.3426,-485.4688,1051.7292,0.41004
1306.2204,316.2343,396.6805,81.2741,9.61,3.906,2434.8198,1.2273,1.214,1.4574,-485.8523,806.8871,0.36134
1306.3728,315.9547,395.9756,71.6046,29.23,4.3141,2517.98,1.2307,1.2183,2.2396,-486.15,1143.0529,0.31929
1306.5252,315.9547,394.3416,65.7538,41.59,4.5999,2573.3799,1.2297,1.217,2.2236,-486.2727,2387.4829,0.26538
1306.6776,317.3529,393.9891,71.1621,42.84,4.5893,2558.8501,1.3102,1.2954,1.6373,-486.4943,2367.5251,0.28185
1306.83,318.4716,394.5018,83.7817,28.58,4.2265,2488.24,1.2726,1.239,1.1361,-486.625,2281.1165,0.33464
1306.9824,318.7512,394.1173,89.9933,16.45,3.7619,2428.1001,1.1282,1.0788,1.223,-486.8011,2232.1282,0.39093
1307.1348,319.3105,392.7716,92.419,6.66,3.4378,2396.9099,1.1745,1.1178,1.204,-486.9716,2169.9856,0.42688
1307.2872,317.0733,391.6823,87.699,2.36,3.3092,2385.3801,1.1828,1.125,1.2048,-487.1,2118.2769,0.44256
1307.4396,316.514,389.2794,87.7154,8.93,3.3026,2402.8499,1.1856,1.1269,1.2061,-487.2273,2053.4126,0.42806
1307.592,315.3951,386.6521,83.4868,15.31,3.3409,2421.1199,1.1968,1.1394,1.2539,-487.1875,1961.7872,0.4243
1307.7444,317.0733,385.9152,85.257,14.87,3.3885,2429.8699,1.2029,1.1452,1.2857,-487.2727,1927.9948,0.42463
1307.8968,318.4716,385.3705,81.6511,8.47,3.496,2433.28,1.1981,1.14,1.3518,-487.4148,1899.8721,0.40031
1308.0492,319.3105,385.5948,78.0459,2.1,3.7142,2439.4199,1.1731,1.1199,1.5114,-487.5812,1809.3804,0.38957
1308.2016,314.5562,378.45,74.7678,12.46,3.9755,2469.8101,1.2857,1.2352,1.7982,-487.8579,1765.1543,0.38074
1308.354,314.2765,372.4586,77.8161,19.11,4.0388,2475.7,1.3342,1.2884,1.7026,-488.075,1717.9812,0.37592
1308.5064,314.8358,374.7975,81.7166,19.15,3.8255,2458.4702,1.1937,1.1398,1.4034,-488.2216,1663.7771,0.41787
1308.6588,315.3951,374.6693,85.6501,9.35,3.5027,2427.54,1.1732,1.1113,1.2318,-488.2386,1590.068,0.41612
1308.8112,316.7936,374.0606,88.1741,5.56,3.2902,2414.3901,1.1589,1.0914,1.1878,-488.2386,1524.0709,0.43967
1308.9636,317.3529,373.9324,89.3214,6.94,3.2002,2416.0,1.1336,1.069,1.1598,-488.525,1464.1963,0.41798
1309.116,317.6326,374.0927,89.0593,6.29,3.1702,2408.1899,1.127,1.0629,1.1624,-488.6704,1412.9402,0.44368
1309.2684,316.514,374.2528,90.0426,3.98,3.1525,2396.3101,1.1443,1.0809,1.1631,-488.9091,1330.386,0.44654
1309.4208,317.0733,374.1247,87.6988,2.99,3.1994,2386.28,1.1525,1.0931,1.1943,-489.0909,1257.358,0.45683
1309.5732,317.0733,373.1955,84.6831,1.29,3.2688,2380.3101,1.1773,1.1248,1.2425,-489.2954,1271.4198,0.44242
1309.7256,316.514,372.2984,77.7998,2.18,3.3703,2406.5,1.2211,1.1818,1.3105,-489.4125,1284.1205,0.4325
1309.878,316.2343,370.4081,76.5379,4.63,3.5181,2454.4202,1.2991,1.2641,1.5887,-489.3011,1273.0066,0.45504
1310.0304,315.3951,329.0131,72.6044,11.94,3.6924,2500.2798,1.7842,1.7633,1.759,-489.4886,1215.6271,0.39246
1310.1828,315.1157,326.9306,72.6043,10.0,3.753,2481.5701,1.8201,1.8072,1.8085,-489.7216,1122.4149,0.3667
1310.3352,318.1919,362.0779,76.7018,7.69,3.6294,2441.22,1.32,1.2993,1.4496,-489.9829,1075.4672,0.3603
1310.4876,318.7512,360.8604,82.9297,1.03,3.4485,2399.21,1.3543,1.3298,1.4849,-490.0511,1026.2527,0.40946
1310.64,319.8698,362.4623,85.2243,3.3,3.3378,2402.72,1.3637,1.336,1.4731,-490.1023,1304.5321,0.41765
1310.7924,319.3105,362.6546,84.0767,5.78,3.3394,2414.0698,1.3235,1.2947,1.4641,-490.3563,1653.3444,0.42785
1310.9448,318.1919,361.9177,84.0768,10.52,3.3786,2429.25,1.3591,1.3296,1.4556,-490.4943,1597.5526,0.41516
1311.0972,318.1919,361.1167,85.7158,11.57,3.4255,2431.4302,1.3863,1.3562,1.5266,-490.7671,1544.4825,0.43337
1311.2496,318.7512,362.5264,83.0936,11.87,3.4373,2432.77,1.3866,1.3522,1.5358,-491.0227,1490.0511,0.40411
1311.402,318.7512,365.0896,78.226,8.05,3.3916,2425.02,1.3513,1.3189,1.4522,-491.2614,1432.8981,0.41715
1311.5544,318.4716,364.8333,79.2093,6.86,3.3541,2423.78,1.2861,1.2599,1.3708,-491.3636,1378.9205,0.41643
1311.7068,319.8698,363.7119,86.4203,5.26,3.322,2420.79,1.2677,1.247,1.3281,-491.575,1337.1906,0.42529
1311.8592,319.0309,363.007,93.5828,5.79,3.3287,2423.5,1.2848,1.265,1.3357,-491.6761,1314.9639,0.42118
1312.0116,319.3105,362.4623,91.5013,6.44,3.3189,2426.1201,1.3162,1.2954,1.3756,-491.7898,1251.2346,0.39223
1312.164,318.4716,362.9109,86.2568,6.4,3.308,2428.5701,1.2868,1.2655,1.3678,-491.9886,1198.8446,0.38344
1312.3164,318.1919,362.8148,83.1425,5.0,3.3038,2427.3501,1.3318,1.3077,1.3882,-492.0739,1235.1322,0.37786
1312.4688,318.4716,361.8536,81.7822,5.35,3.3418,2431.2698,1.3266,1.3019,1.3855,-492.0852,1311.3357,0.39117
1312.6212,319.3105,363.1992,81.9462,4.98,3.3737,2430.0398,1.2957,1.2679,1.3539,-492.1989,1323.5824,0.39505
1312.7736,318.7512,365.7303,86.7319,4.69,3.347,2431.6699,1.2572,1.2305,1.3118,-492.5227,1299.0889,0.40825
1312.926,318.1919,366.5313,89.1901,1.68,3.2991,2424.47,1.2118,1.1859,1.2563,-493.0341,1280.4912,0.3981
1313.0784,318.1919,366.5313,96.4013,0.49,3.2729,2424.21,1.1847,1.16,1.2557,-493.4312,1219.2563,0.3848
1313.2308,317.9122,368.8382,90.1407,2.68,3.2921,2434.4399,1.1768,1.1525,1.2551,-493.8239,1150.9904,0.39786
1313.3832,318.7512,371.2732,90.7964,4.45,3.3057,2443.8901,1.1677,1.1428,1.2799,-494.1761,1145.5472,0.42745
1313.5356,319.0309,371.0489,85.2241,6.44,3.3187,2460.6499,1.1772,1.1518,1.2745,-494.4312,1290.4703,0.45746
1313.688,317.9122,371.7858,88.6657,4.92,3.305,2455.52,1.1595,1.1338,1.2538,-494.8011,1442.4233,0.46555
1313.8404,319.5901,373.1955,86.9121,5.57,3.2898,2454.2898,1.1603,1.1329,1.2307,-495.0398,1380.7355,0.46308
1313.9928,318.1919,374.0286,85.1096,4.59,3.2597,2439.73,1.2092,1.1809,1.256,-495.35,1325.3966,0.41776
1314.1452,319.3105,374.7014,83.2411,4.0,3.2917,2431.1699,1.2075,1.1788,1.2945,-495.4432,1290.6967,0.38375
1314.2976,320.4294,375.0859,81.2249,1.4,3.3469,2415.8799,1.216,1.1873,1.3217,-495.7563,1243.2971,0.34977
1314.45,319.3105,375.7907,82.7,0.58,3.3951,2407.6599,1.2036,1.1765,1.309,-496.2727,1233.9984,0.36492
1314.6024,319.5901,376.6558,84.6833,0.5,3.4129,2404.4199,1.1763,1.15,1.2761,-496.5562,1247.8329,0.39033
1314.7548,318.1919,376.9121,86.1585,1.45,3.4038,2408.51,1.1692,1.1437,1.237,-496.7841,1269.151,0.44926
1314.9072,317.9122,376.7519,84.7324,3.4,3.4162,2415.3901,1.1655,1.1423,1.2414,-496.6989,1302.4907,0.43078
1315.0596,319.3105,375.4703,83.1424,5.94,3.4164,2428.27,1.1653,1.1455,1.2638,-497.025,1261.4399,0.42727
1315.212,319.8698,371.2732,82.4212,7.11,3.4184,2434.3901,1.1976,1.1766,1.3118,-497.6307,1198.391,0.40736
1315.3644,318.7512,368.5818,82.0445,6.95,3.4221,2436.3301,1.2246,1.2042,1.342,-498.125,1148.95,0.40141
1315.5168,319.8698,371.2732,81.8317,4.42,3.3988,2427.8601,1.1889,1.1684,1.3606,-498.7813,1048.252,0.40163
1315.6692,317.9122,373.9645,86.6502,2.51,3.3966,2421.3301,1.1874,1.1686,1.3499,-499.4659,1149.1763,0.39354
1315.8216,317.6326,373.4198,89.2723,-0.43,3.4094,2413.5798,1.2167,1.1998,1.3427,-500.4813,1495.9482,0.4086
1315.974,318.1919,370.4081,89.6327,-1.36,3.4589,2415.6101,1.2321,1.2169,1.3586,-500.1477,1565.3469,0.41243
1316.1264,318.1919,367.4925,91.9271,-1.26,3.4292,2429.72,1.228,1.2104,1.4027,-496.8188,1525.885,0.42308
1316.2788,318.7512,366.4673,90.4029,-1.34,3.3766,2439.02,1.2078,1.1904,1.4217,-494.8125,1463.2887,0.43832
1316.4312,319.5901,365.0255,90.7472,0.18,3.3219,2448.6201,1.1778,1.1582,1.4051,-494.9432,1409.7648,0.44287
1316.5836,317.6326,363.4235,86.8793,2.77,3.3639,2450.1699,1.2221,1.1979,1.3993,-495.4375,1353.293,0.47442
1316.736,318.1919,362.8788,89.7146,6.78,3.4277,2456.7002,1.2746,1.2469,1.4255,-495.9375,1294.7795,0.46056
1316.8884,317.6326,362.9749,89.731,8.5,3.4763,2459.72,1.2787,1.2467,1.4537,-496.4602,1280.9451,0.42342
1317.0408,318.7512,363.2953,88.8462,7.22,3.4671,2459.4299,1.268,1.2323,1.466,-496.8068,1258.0382,0.39851
1317.1932,317.6326,364.0963,89.5021,4.64,3.4554,2456.3601,1.2781,1.2367,1.4625,-496.7273,1237.4001,0.3976
1317.3456,317.3529,365.1536,91.7799,3.15,3.4465,2454.49,1.3154,1.268,1.4586,-497.2727,1246.699,0.43742
1317.498,317.3529,366.0508,91.7797,1.57,3.4838,2445.8,1.3244,1.2743,1.4392,-497.5562,1267.7908,0.42957
1317.6504,319.0309,367.076,89.6488,0.79,3.5165,2440.48,1.3053,1.2508,1.4666,-497.9091,1267.3369,0.4233
1317.8028,320.9887,367.4605,87.7314,-2.13,3.608,2425.5,1.2967,1.2422,1.4784,-498.6063,1290.6976,0.37965
1317.9552,320.7088,367.6207,86.7481,-3.91,3.6281,2415.3398,1.2389,1.1882,1.4533,-499.5057,1265.7493,0.40832
1318.1076,319.5901,368.3255,89.6982,-4.13,3.5958,2409.99,1.2105,1.1668,1.3996,-499.0284,1254.6364,0.43041
1318.26,318.7512,368.0372,89.1576,0.06,3.5091,2420.4299,1.2091,1.1676,1.3806,-497.4829,1275.0481,0.4537
1318.4124,318.7512,365.7624,88.3383,5.92,3.4709,2435.51,1.2411,1.2003,1.4155,-497.3693,1270.5123,0.44633
1318.5648,318.4716,364.3847,85.716,6.51,3.5891,2427.95,1.2869,1.2469,1.4621,-497.5568,1284.5732,0.43052
1318.7172,317.0733,357.1117,86.2565,2.03,3.7298,2402.1299,1.3841,1.3428,1.5083,-497.6125,1286.3883,0.39923
1318.8696,317.3529,332.6016,83.1425,-0.44,3.9065,2398.2798,1.6567,1.6124,1.77,-497.75,1245.7914,0.4086
1319.022,317.9122,296.9417,79.5371,10.5,4.0964,2439.4299,2.4802,2.4293,2.4416,-498.0909,1224.2458,0.40395
1319.1744,320.1495,264.8701,75.7514,22.81,4.2881,2487.05,2.9647,2.9262,3.1081,-498.4716,1227.1938,0.42171
1319.3268,317.0733,279.5763,79.5208,30.23,4.3375,2497.8499,2.164,2.135,2.7856,-498.3921,1254.1826,0.41863
1319.4792,315.9547,331.1598,80.1763,22.15,4.1343,2456.6299,1.544,1.5276,1.9192,-498.3352,1287.5222,0.39699
1319.6316,317.9122,354.7408,79.9795,13.56,3.9056,2413.0,1.5588,1.5541,1.7811,-498.6534,1284.5732,0.37144
1319.784,318.7512,346.6989,76.2101,6.37,3.8083,2379.6501,1.7033,1.701,1.8583,-499.375,1266.6569,0.38228
1319.9364,320.4294,335.5172,77.8327,3.7,3.9083,2359.54,1.8117,1.8058,2.1641,-500.1591,1268.4708,0.39706
1320.0888,320.1495,329.6539,76.6853,2.27,4.0385,2343.9099,1.9548,1.9383,2.2556,-500.6136,1262.8013,0.40485
1320.2412,320.4294,324.5917,79.4715,0.25,4.1398,2337.25,2.0805,2.0443,2.3806,-498.8864,1261.2136,0.38973
1320.3936,319.5901,320.3945,74.8988,-1.11,4.1877,2351.7,2.1872,2.1313,2.53,-497.0284,1267.5634,0.38858
1320.546,319.8698,312.673,76.7018,-3.53,4.2145,2367.74,2.3136,2.2492,3.0302,-496.7329,1256.9042,0.41069
1320.6984,318.7512,305.4641,75.0303,-4.48,4.2154,2380.75,2.4078,2.359,3.2638,-497.1761,1260.0796,0.39331
1320.8508,317.0733,313.4099,76.6692,-2.86,4.2268,2384.71,2.1638,2.1246,3.2185,-497.8125,1273.0066,0.38987
1321.0032,317.6326,336.4783,74.8664,2.27,4.2021,2398.8098,1.7388,1.7116,2.3333,-498.3921,1301.1294,0.31784
1321.1556,318.4716,351.2805,76.5379,14.29,4.1844,2429.5801,1.5225,1.4987,2.0209,-499.2159,1308.6141,0.28478
1321.308,317.3529,339.6502,79.16,30.01,4.1735,2470.0898,1.7297,1.7073,2.3555,-500.2443,1266.4294,0.25931
1321.4604,316.2343,317.1906,83.9291,46.64,4.2363,2504.6501,2.0791,2.0549,2.4117,-500.7898,1257.5854,0.26688
1321.6128,317.0733,329.2374,81.6348,57.11,4.3086,2519.8701,1.6101,1.5641,2.2026,-500.2954,1267.3369,0.30491
1321.7652,317.6326,356.5671,76.5543,57.1,4.2863,2518.1001,1.3957,1.3364,1.7886,-499.4091,1268.6982,0.37483
1321.9176,317.6326,362.9109,73.5879,52.55,4.16,2522.8201,1.3576,1.2838,1.7897,-499.25,1245.5649,0.4354
1322.07,318.1919,363.0711,76.0461,43.71,4.0068,2520.3701,1.3537,1.2707,1.7127,-499.75,1254.1826,0.43057
1322.2224,317.0733,363.9361,79.4877,27.85,3.8439,2503.04,1.3541,1.2652,1.6371,-500.5187,1236.4926,0.42778
1322.3748,317.6326,368.5498,80.6515,12.69,3.6789,2461.4102,1.2865,1.2015,1.5247,-501.2102,1261.2136,0.40845
1322.5272,319.3105,370.0877,82.1266,-1.61,3.5589,2410.3799,1.2766,1.1896,1.4597,-501.8296,1260.306,0.41239
1322.6796,316.2343,369.4469,84.4212,-2.33,3.483,2383.4099,1.2796,1.1883,1.3964,-502.1193,1257.8118,0.42944
1322.832,317.6326,371.6897,84.4047,-2.21,3.4674,2371.8401,1.2578,1.1721,1.3798,-502.3813,1265.5229,0.42604
1322.9844,317.6326,372.0101,79.8156,0.31,3.4115,2382.04,1.2387,1.1589,1.3934,-502.4602,1252.1422,0.41601
1323.1368,317.9122,368.9023,77.1278,0.64,3.3818,2387.76,1.2959,1.2173,1.4044,-502.4773,1270.0586,0.38702
1323.2892,317.6326,366.7556,76.9638,0.29,3.3606,2390.6902,1.3019,1.227,1.386,-502.8312,1277.9971,0.40639
1323.4416,317.9122,370.2159,80.8973,-0.95,3.381,2388.3,1.2482,1.1797,1.3514,-503.0682,1251.4611,0.39912
1323.594,318.1919,374.4771,85.9449,-1.72,3.4206,2387.74,1.202,1.1452,1.3157,-503.3636,1258.7194,0.4406
1323.7464,318.1919,376.015,85.4534,-1.85,3.4893,2388.8901,1.1588,1.1106,1.328,-503.225,1245.1113,0.45479
1323.8988,318.4716,376.816,85.4537,-1.08,3.5537,2394.04,1.1612,1.1198,1.4076,-503.3239,1246.0178,0.47365
1324.0512,319.0309,373.0674,82.9296,-0.2,3.6319,2398.2,1.2531,1.2155,1.4805,-503.575,1261.8938,0.4229
1324.2036,319.8698,365.6983,81.2905,0.89,3.6737,2402.9099,1.3528,1.3227,1.5678,-503.7841,1281.6252,0.37955
1324.356,319.3105,360.0594,79.3566,-0.34,3.9259,2394.3101,1.3995,1.3756,1.6546,-503.8182,1285.2544,0.37453
1324.5084,318.7512,350.8,71.1622,-2.48,4.0962,2377.5999,1.6445,1.6294,1.9131,-503.9937,1295.9135,0.37985
1324.6608,318.1919,343.3668,70.9982,-5.61,4.235,2347.5901,1.7466,1.7372,2.0836,-504.2727,1317.6855,0.38113
1324.8132,318.7512,337.856,69.3756,-4.95,4.0384,2331.29,1.8462,1.8466,2.1611,-505.0375,1326.5304,0.3763
1324.9656,319.3105,328.1481,73.8004,-0.2,3.8329,2330.04,2.1091,2.1251,2.2297,-505.7784,1304.9849,0.39309
1325.118,319.3105,328.4685,70.867,4.63,3.6782,2328.3301,2.0087,2.0264,2.3793,-506.0375,1286.3883,0.40136
1325.2704,318.1919,334.4278,67.0482,13.68,3.6588,2326.8799,1.8822,1.8975,2.4298,-505.4375,1284.5732,0.40707
1325.4228,319.0309,334.1074,63.6069,13.38,3.6789,2308.97,1.9846,2.0027,2.358,-505.0341,1276.8621,0.41017
1325.5752,319.8698,338.5609,67.9336,10.37,3.7962,2299.6899,1.8785,1.8893,2.24,-505.2625,1241.4821,0.4155
1325.7276,320.1495,348.5892,70.7198,0.43,3.8016,2290.6101,1.7663,1.7717,2.1209,-505.5398,1257.8118,0.43782
1325.88,320.7088,352.466,73.3418,-3.98,3.7539,2297.45,1.6701,1.6651,2.0603,-506.0227,1269.151,0.41796
1326.0324,319.8698,348.8776,67.5728,-3.19,3.5203,2322.0898,1.7653,1.7502,2.0406,-506.7046,1272.3264,0.42467
1326.1848,319.8698,343.8474,69.2119,-1.48,3.3747,2344.0701,1.7977,1.767,2.0945,-506.9688,1270.0586,0.426
1326.3372,319.8698,341.893,69.3758,-0.7,3.4387,2352.8499,1.8224,1.7896,2.0954,-506.9148,1240.1217,0.45193
1326.4896,319.3105,342.1493,73.1617,-1.56,3.6656,2345.7998,1.8322,1.7986,2.122,-506.5454,1256.9042,0.44677
1326.642,318.7512,345.8659,72.8338,-3.26,4.0149,2329.25,1.7734,1.7375,2.0361,-506.775,1272.7802,0.42548
1326.7944,319.3105,349.999,71.5227,-4.85,4.2097,2323.02,1.7198,1.6851,2.0254,-507.375,1269.6049,0.42424
1326.9468,314.2765,346.4426,72.965,-12.07,4.3688,2327.3599,1.8132,1.7805,1.9558,-508.1364,1267.3369,0.41132
1327.0992,315.675,340.8677,76.4068,-27.65,4.6242,2334.49,1.7937,1.7648,1.994,-508.8693,1271.1925,0.41811
1327.2516,316.7936,347.596,76.374,-43.71,5.1683,2333.3,1.769,1.7404,1.9013,-509.8625,1285.9346,0.46643
1327.404,318.1919,358.6817,72.4077,-47.18,5.6196,2336.5701,1.7688,1.7428,1.8185,-509.2671,1267.1106,0.49578
1327.5564,314.8358,351.3446,59.788,-44.64,5.6977,2346.26,1.7716,1.7477,1.7737,-507.3062,1258.2656,0.45692
1327.7088,315.675,319.5294,55.3956,-33.8,5.4086,2371.95,1.77,1.7465,1.984,-506.4688,1272.7802,0.42563
1327.8612,314.8358,313.3779,52.3312,-28.19,5.0898,2355.96,1.7491,1.723,2.1124,-506.6875,1294.0994,0.41288
1328.0136,314.2765,345.3853,55.4615,-6.31,4.8672,2331.0398,2.0142,1.9938,2.2621,-507.0,1270.7386,0.46276
1328.166,319.8698,361.3409,54.9699,2.05,4.7018,2301.8501,1.5915,1.5463,2.2514,-507.2046,1272.7802,0.49301
1328.3184,310.9206,354.8049,60.165,8.96,4.4827,2309.3101,1.3297,1.2905,2.4663,-507.2557,1263.7087,0.50385
1328.4708,311.2003,346.2504,71.4572,2.75,4.2158,2327.6001,1.3334,1.2919,2.5475,-507.25,1267.3369,0.48569
1328.6232,311.4799,340.0347,77.603,3.85,3.9018,2347.1301,1.3286,1.2912,2.2757,-507.3977,1263.9352,0.50159
1328.7756,311.4799,340.3231,79.2419,3.67,3.7251,2354.3899,1.3317,1.2934,2.108,-507.5454,1258.2656,0.48399
1328.928,311.4799,348.4931,78.0947,3.08,3.6328,2362.27,1.3326,1.2954,1.9318,-507.625,1251.4611,0.44912
1329.0804,310.9206,358.3933,78.9961,2.45,3.6769,2362.98,1.3213,1.2816,1.8041,-507.5313,1261.8938,0.41709
1329.2328,311.4799,364.9294,80.3072,5.15,3.8482,2373.54,1.3095,1.268,1.6771,-507.6307,1251.0082,0.41319
1329.3852,311.2003,366.243,80.3072,11.26,4.108,2387.01,1.3047,1.2641,1.5968,-507.8636,1261.4399,0.4603
1329.5376,310.0817,368.1653,81.2907,12.43,4.226,2394.71,1.287,1.2445,1.5519,-508.0227,1268.6982,0.50245
1329.69,311.7596,371.5936,82.8805,9.77,4.1036,2397.95,1.2929,1.2495,1.562,-508.3921,1258.7194,0.47662
1329.8424,311.7596,365.9546,80.586,3.85,3.8448,2398.8799,1.2946,1.251,1.5939,-508.5057,1255.5439,0.43457
1329.9948,311.7596,357.8166,80.9139,2.03,3.702,2404.0798,1.3986,1.3481,1.704,-508.7557,1259.6259,0.4184
1330.1472,312.5985,360.0594,83.4216,4.02,3.6798,2417.8,1.255,1.212,1.673,-508.8125,1259.6259,0.47266
1330.2996,312.8782,363.4876,83.1431,7.41,3.7244,2429.1899,1.1911,1.1602,1.6213,-508.5438,1255.5439,0.46662
1330.452,312.0393,366.4993,84.7819,8.38,3.7424,2429.71,1.2299,1.1983,1.5856,-508.1761,1238.7604,0.46761
1330.6044,311.7596,372.6829,78.5541,3.65,3.7991,2403.04,1.2324,1.2003,1.501,-507.9659,1258.2656,0.456
1330.7568,311.4799,376.3034,79.488,-0.46,3.783,2383.5801,1.2198,1.1902,1.4515,-508.0227,1282.079,0.45304
1330.9092,311.7596,371.0489,77.0299,-1.0,3.7206,2379.22,1.2002,1.172,1.4339,-508.0796,1275.5018,0.41232
1331.0616,310.641,367.108,80.2088,1.57,3.6197,2391.48,1.1974,1.1672,1.4193,-508.2102,1270.0586,0.4105
1331.214,311.4799,371.5936,78.734,2.43,3.6436,2395.9199,1.1879,1.1588,1.357,-508.3579,1258.9457,0.42235
1331.3664,310.3611,371.6256,79.8808,1.88,3.7525,2391.8901,1.2547,1.2231,1.3205,-508.5562,1248.0592,0.41457
1331.5188,310.641,369.7673,78.3406,1.49,3.7861,2387.45,1.2249,1.1918,1.3453,-508.5796,1262.1211,0.40976
1331.6712,310.641,371.2091,77.1931,1.33,3.682,2381.9202,1.1926,1.1624,1.3408,-508.4034,1264.1616,0.42091
1331.8236,310.9206,374.5732,77.8487,0.9,3.5322,2375.5701,1.1905,1.1602,1.2984,-508.0682,1272.5538,0.4634
1331.976,311.4799,379.7316,78.4878,0.79,3.411,2375.8599,1.1916,1.1609,1.2691,-508.0398,1258.7194,0.48165
1332.1284,311.4799,381.5899,79.4713,0.81,3.3411,2380.1001,1.1208,1.096,1.2844,-507.9188,1254.6364,0.46034
1332.2808,311.4799,380.5326,77.8326,1.14,3.3136,2381.45,1.1271,1.1176,1.2764,-507.7614,1248.2866,0.4649
1332.4332,310.9206,379.6355,79.1602,0.18,3.3323,2374.6399,1.3703,1.3764,1.2792,-507.3977,1273.234,0.49416
1332.5856,311.4799,375.5665,80.9466,1.97,3.3615,2383.9299,1.3826,1.3936,1.3053,-507.5227,1269.152,0.52543
1332.738,311.4799,365.5061,80.4548,5.7,3.3625,2410.52,1.3813,1.3915,1.4434,-507.8693,1271.8727,0.53422
1332.8904,311.7596,357.4642,80.2908,6.23,3.326,2431.0801,1.3737,1.3846,1.6082,-508.125,1258.7194,0.44749
1333.0428,310.9206,354.5165,74.571,3.52,3.3206,2433.1501,1.3597,1.3701,1.7232,-508.3296,1243.0698,0.42937
1333.1952,310.3611,353.2029,72.7846,0.33,3.3207,2428.1299,1.3588,1.37,1.7331,-508.4034,1267.3369,0.36451
1333.3476,311.4799,354.2923,69.6709,0.84,3.3498,2428.03,1.3567,1.3669,1.7197,-508.4034,1280.2649,0.39386
1333.5,311.2003,357.4001,75.2432,0.67,3.4395,2418.5701,1.2656,1.2737,1.7385,-508.3875,1289.11,0.38007
1333.6524,310.9206,359.6108,80.1435,0.85,3.4855,2414.8601,1.1347,1.1313,1.6523,-508.2954,1300.903,0.40584
1333.8048,311.4799,359.5467,82.995,0.67,3.4766,2411.0798,1.1351,1.1234,1.4857,-508.3239,1265.7493,0.40247
1333.9572,312.0393,359.1623,84.962,0.43,3.3398,2408.3801,1.1347,1.1203,1.3368,-508.4125,1258.7194,0.39627
1334.1096,313.7172,359.1943,86.6008,-0.63,3.1627,2398.8499,1.1313,1.1142,1.2487,-508.3182,1272.1,0.40743
1334.262,315.0225,359.1943,89.3052,-0.99,3.0118,2393.45,1.1289,1.1132,1.2054,-508.3687,1269.6049,0.42071
1334.4144,315.1157,360.604,89.1411,-1.8,2.9506,2390.3799,1.1117,1.0961,1.1488,-508.5625,1275.5018,0.44915
