DEPTH,DT,GR_CAL,TENS
1594.4088,328.7354,145.2261,332.6305
1594.5612,325.1258,140.2146,336.565
1594.7136,324.4056,138.13,337.2368
1594.866,315.6901,134.1293,335.5137
1595.0184,328.1378,128.5704,333.6498
1595.1708,328.1324,124.1907,331.3956
1595.3232,325.2764,128.1072,330.3283
1595.4756,336.2625,140.3831,330.1216
1595.628,337.2467,142.9099,330.7097
1595.7804,342.5287,143.3731,332.0568
1595.9328,344.8621,138.9723,333.3753
1596.0852,346.1581,143.3941,332.9049
1596.2376,343.5473,146.1736,331.4688
1596.39,341.1757,143.8574,329.3768
1596.5424,332.4088,141.7517,329.0988
1596.6948,312.3322,133.9609,331.3956
1596.8472,305.9892,125.8542,334.7082
1596.9996,307.4631,123.7485,334.783
1597.152,319.4763,132.0026,332.0033
1597.3044,340.7078,143.1204,334.1059
1597.4568,350.4106,151.1218,331.7289
1597.6092,352.8222,149.3952,331.1212
1597.7616,355.1371,153.796,333.0422
1597.914,354.8092,149.5847,332.6804
1598.0664,350.4719,150.1532,333.0225
1598.2188,344.1393,143.6679,331.1212
1598.3712,342.2559,142.4045,328.5999
1598.5236,336.308,136.3824,328.8672
1598.676,335.8325,140.7832,328.3575
1598.8284,331.6882,140.5726,327.9655
1598.9808,327.3023,146.1315,326.5346
1599.1332,332.7917,148.7635,329.4944
1599.2856,336.6531,152.5537,333.1793
1599.438,346.6633,159.9655,334.8543
1599.5904,347.0941,152.8064,335.0414
1599.7428,336.9644,151.9641,334.5906
1599.8952,325.5478,144.7839,334.5514
1600.0476,319.2466,137.6247,335.6294
1600.2,313.3734,131.9184,335.1982
1600.3524,323.5819,138.109,334.1398
1600.5048,331.465,147.7949,334.5158
1600.6572,332.6605,147.6054,331.8857
1600.8096,330.8832,142.973,332.5201
1600.962,317.4885,132.2343,332.8658
1601.1144,307.0577,136.6561,334.1202
1601.2668,297.955,134.9716,336.5114
1601.4192,287.9406,133.0765,337.8247
1601.5716,280.7877,117.4948,334.979
1601.724,277.4781,102.5447,333.9634
1601.8764,269.0321,104.0187,332.0229
1602.0288,287.8717,110.9673,332.7089
1602.1812,311.2347,123.3905,333.4644
1602.3336,305.3028,127.9809,333.3753
1602.486,307.7338,124.4013,332.6894
1602.6384,291.914,119.8741,332.1993
1602.7908,283.5804,120.7585,332.4345
1602.9432,291.5084,126.8859,331.5329
1603.0956,284.1302,127.8335,332.8265
1603.248,268.9514,116.2945,331.1124
1603.4004,259.7641,109.5354,331.2192
1603.5528,252.9121,109.2828,332.0388
1603.7052,266.4525,113.9152,333.5714
1603.8576,266.6687,117.9159,332.52
1604.01,266.8187,114.9048,331.4937
1604.1624,272.7934,124.8645,330.3106
1604.3148,277.8764,137.7089,331.2192
1604.4672,301.5464,155.7753,331.0625
1604.6196,309.6404,162.2607,332.3241
1604.772,296.0095,158.6811,332.0229
1604.9244,288.571,143.1625,331.2192
1605.0768,276.7878,132.3606,330.788
1605.2292,259.6982,123.7696,331.9499
1605.3816,262.6881,124.2749,333.2186
1605.534,254.1493,110.0619,335.3533
1605.6864,242.9463,95.0065,332.8586
1605.8388,236.2063,76.4348,332.4345
1605.9912,224.8444,69.802,333.3753
1606.1436,225.5776,70.7285,331.6309
1606.296,227.3276,79.5301,331.6826
1606.4484,230.2542,85.2363,332.7516
1606.6008,235.6526,86.3944,334.5515
1606.7532,232.996,83.615,334.9969
1606.9056,245.7769,92.2271,335.1786
1607.058,263.3591,113.7678,332.0746
1607.2104,271.9451,137.3931,330.2393
1607.3628,276.3947,144.2996,331.3262
1607.5152,275.2679,143.8363,330.8272
1607.6676,273.9523,142.9098,330.6134
1607.82,278.6879,156.5755,333.4733
1607.9724,278.6685,156.2175,336.1373
1608.1248,266.7818,143.0151,335.2178
1608.2772,255.5329,127.0333,332.0033
1608.4296,245.6928,116.9262,331.8073
1608.582,247.5165,122.9273,332.4131
1608.7344,250.3595,116.9052,334.0027
1608.8868,251.2335,116.6946,334.2485
1609.0392,251.6114,106.1664,334.5906
1609.1916,251.484,104.0818,331.5935
1609.344,248.9845,103.8713,328.1223
1609.4964,248.8642,108.3984,332.8853
1609.6488,258.3853,121.8113,333.3575
1609.8012,266.1383,137.5615,332.7874
1609.9536,276.3449,154.0908,335.3177
1610.106,284.6625,153.1854,336.7859
1610.2584,284.8747,151.543,335.7809
1610.4108,285.0165,152.3852,332.1208
1610.5632,286.1336,154.0066,331.8857
1610.7156,286.3096,157.7967,331.2015
1610.868,285.9384,153.3749,333.6106
1611.0204,284.8041,159.1654,333.4466
1611.1728,283.0043,152.4273,335.2285
1611.3252,281.6887,153.6065,337.6876
1611.4776,280.837,154.2592,339.3982
1611.63,279.8493,153.059,337.9227
1611.7824,278.4078,147.2475,336.7075
1611.9348,276.6283,138.0248,336.5649
1612.0872,275.0936,139.6461,338.8441
1612.2396,273.727,142.9099,337.4132
1612.392,273.0558,148.3424,335.2464
1612.5444,272.3637,147.6475,334.3162
1612.6968,271.3648,141.4359,332.8765
1612.8492,270.0719,136.6982,330.8076
1613.0016,268.2885,134.8452,328.7067
1613.154,267.5881,141.5201,326.9249
1613.3064,267.9134,147.7318,326.7306
1613.4588,269.0231,145.1839,329.7047
1613.6112,271.6016,146.8053,332.0621
1613.7636,272.3128,148.0055,330.8985
1613.916,272.186,154.9541,324.8401
1614.0684,272.9893,155.8806,320.1251
1614.2208,273.3614,156.1122,322.2919
1614.3732,274.8441,156.1122,329.4908
1614.5256,277.2045,151.9431,334.9435
1614.678,278.6306,143.7732,333.215
1614.8304,279.7021,143.5415,336.2799
1614.9828,280.4507,145.3945,338.158
1615.1352,280.5094,151.0166,335.87
1615.2876,280.6147,158.4284,334.0881
1615.44,281.8122,163.2924,335.5706
1615.5924,282.3031,169.0408,339.2556
1615.7448,282.8899,165.5665,333.7674
1615.8972,283.4984,156.9545,331.2192
1616.0496,283.8681,156.9966,333.7495
1616.202,285.073,150.7428,337.3348
1616.3544,284.3319,153.6907,337.8658
1616.5068,286.2104,149.8585,337.6092
1616.6592,287.1577,149.1636,334.2662
1616.8116,283.0209,150.6375,332.4934
1616.964,279.489,144.0469,333.3575
1617.1164,273.6553,132.1711,333.1009
1617.2688,267.1173,111.8095,331.768
1617.4212,264.9558,97.9755,327.1815
1617.5736,264.8398,92.943,330.4887
1617.726,264.6242,90.1636,333.3362
1617.8784,264.6493,91.8481,332.1815
1618.0308,264.3075,89.7214,331.572
1618.1832,256.632,90.6478,329.2591
1618.3356,237.8005,78.4351,328.974
1618.488,218.4691,72.9605,327.4755
1618.6404,201.7598,66.0118,326.8091
1618.7928,201.0803,67.9069,324.0026
1618.9452,212.3693,71.6971,324.2164
1619.0976,228.1436,79.8038,325.9662
1619.25,243.317,86.1207,328.5732
1619.4024,258.5859,91.5533,331.1016
1619.5548,266.7355,84.1835,328.5535
1619.7072,271.1256,85.868,325.9627
1619.8596,271.4755,77.5297,325.1234
1620.012,265.6617,84.4783,325.1822
1620.1644,261.3579,90.5847,324.7509
1620.3168,258.6584,104.6504,321.3796
1620.4692,258.4807,110.5462,316.8518
1620.6216,259.6014,107.3245,313.0439
1620.774,259.2957,108.7985,314.7349
1620.9264,258.7163,110.2724,319.0667
1621.0788,259.9471,110.9673,323.9082
1621.2312,260.1064,109.7039,332.0817
1621.3836,259.9908,108.8616,333.2577
1621.536,260.3332,113.2624,335.6027
1621.6884,258.1393,108.4194,333.9045
1621.8408,252.9093,111.1568,331.1409
1621.9932,251.5952,108.3773,330.4709
1622.1456,246.904,111.5358,331.5133
1622.298,247.8888,112.8834,331.8786
1622.4504,248.3707,113.1571,330.3996
1622.6028,244.8516,117.937,328.0439
1622.7552,245.7116,112.1675,327.9405
1622.9076,247.0604,111.4305,330.2588
1623.06,248.6418,113.1782,332.6626
1623.2124,250.3863,121.9587,332.8265
1623.3648,250.3796,126.6964,331.9142
1623.5172,249.1552,125.8752,332.0746
1623.6696,247.7562,118.5686,332.2385
1623.822,248.398,120.5479,331.0589
1623.9744,252.2137,123.8959,332.9638
1624.1268,253.988,133.7503,333.0813
1624.2792,257.1855,133.8766,333.6248
1624.4316,258.2341,134.9295,334.4142
1624.584,259.7463,139.5619,335.5314
1624.7364,260.3916,142.9099,335.9235
1624.8888,260.6082,141.6465,332.2171
1625.0412,262.413,139.3303,332.4737
1625.1936,264.0831,142.5098,329.5799
1625.346,267.5623,150.0269,327.4951
1625.4984,268.7368,147.0159,323.5749
1625.6508,267.3028,144.6996,324.9274
1625.8032,262.3394,138.4459,324.6263
1625.9556,253.5298,137.9195,327.6127
1626.108,249.3918,137.5194,334.3732
1626.2604,247.0903,133.9398,336.2763
1626.4128,250.235,134.4662,337.6698
1626.5652,254.9704,135.9191,337.0995
1626.7176,258.1826,136.4876,336.041
1626.87,260.0843,138.9091,336.3333
1627.0224,260.9776,133.9819,333.6694
1627.1748,262.1603,139.9409,332.7481
1627.3272,265.928,144.7839,331.572
1627.4796,270.5824,149.8795,331.4152
1627.632,274.2833,152.8274,329.808
1627.7844,274.7524,143.5626,328.1811
1627.9368,272.3064,152.5958,327.5343
1628.0892,270.4812,148.8056,328.1027
1628.2416,271.7393,164.7032,329.9452
1628.394,275.2917,159.5023,334.694
1628.5464,279.8606,159.7129,338.2756
1628.6988,282.3972,151.3956,337.8443
1628.8512,283.2682,149.5005,333.5126
1629.0036,284.0683,154.5961,324.7902
1629.156,282.2161,153.417,317.5877
1629.3084,278.5942,148.1529,317.9886
1629.4608,267.005,135.4138,322.9084
1629.6132,250.9929,118.5055,327.798
1629.7656,236.5852,102.5026,325.4173
1629.918,228.1286,93.4694,320.2427
1630.0704,234.2455,90.9216,318.9099
1630.2228,245.5711,97.049,320.2962
1630.3752,258.1679,100.4601,323.1117
1630.5276,264.6479,108.5668,320.1055
1630.68,265.2661,114.8627,314.7153
1630.8324,266.0975,123.9591,304.7046
1630.9848,266.3138,133.9188,302.0923
1631.1372,265.5738,141.4991,301.7823
1631.2896,264.8298,145.8999,309.1487
1631.442,261.9949,147.4159,323.8956
1631.5944,257.8933,145.3524,330.4709
1631.7468,255.1618,140.9516,329.1416
1631.8992,252.742,126.4227,329.9006
1632.0516,252.7824,124.3381,334.8454
1632.204,253.776,124.8013,333.3219
1632.3564,255.1744,135.0347,329.6155
1632.5088,255.8215,142.3413,326.9658
1632.6612,256.1017,143.4994,328.9741
1632.8136,257.2285,144.2153,331.3083
1632.966,258.9951,146.8685,331.7289
1633.1184,262.3489,149.8795,330.3461
1633.2708,264.1641,161.0394,329.3839
1633.4232,265.7331,160.3446,329.6512
1633.5756,268.0092,164.2821,329.2591
1633.728,269.3838,162.8082,327.6732
1633.8804,273.103,160.4919,327.2403
1634.0328,277.6856,169.7568,328.5642
1634.1852,281.1154,165.9666,330.2749
1634.3376,285.6356,171.5255,330.2749
1634.49,290.5216,170.1358,329.6512
1634.6424,291.8663,177.7161,329.473
1634.7948,295.6673,175.3999,329.3304
1634.9472,300.0955,173.7785,329.277
1635.0996,305.5237,168.9356,328.8476
1635.252,310.8948,174.0312,328.4216
1635.4044,314.0031,171.4834,328.6515
1635.5568,316.4709,175.3367,329.4017
1635.7092,317.9399,174.305,331.2549
1635.8616,319.5417,179.6322,331.4545
1636.014,320.1495,177.5477,326.0874
1636.1664,320.4598,186.6861,323.5161
1636.3188,321.1441,192.4135,323.1829
1636.4712,322.9489,197.5091,322.9869
1636.6236,324.8775,192.1608,322.2563
1636.776,325.8553,184.5805,317.1458
1636.9284,326.686,193.2978,317.4452
1637.0808,327.878,196.0983,320.5955
1637.2332,327.7441,206.8371,320.4922
1637.3856,328.3552,198.1197,319.5175
1637.538,329.3869,198.8988,321.5078
1637.6904,319.1707,189.0865,321.3011
1637.8428,291.9848,174.4944,319.2983
1637.9952,262.5282,145.2261,320.4779
1638.1476,243.8804,119.2846,322.1138
1638.3,250.5813,122.7589,324.7117
1638.4524,276.6298,143.1836,328.0118
1638.6048,294.2784,165.8824,329.318
1638.7572,292.1792,170.0515,327.406
1638.9096,290.6673,167.5248,328.1811
1639.062,302.5709,163.5872,326.2798
1639.2144,308.4156,160.0919,330.8272
1639.3668,311.0123,158.1758,329.3964
1639.5192,301.3597,156.6386,327.201
1639.6716,277.4168,142.7625,325.731
1639.824,257.8206,130.9919,327.7695
1639.9764,248.4854,122.801,328.2256
1640.1288,245.8301,127.2018,326.5542
1640.2812,243.1997,120.2532,324.6084
1640.4336,239.7526,110.7567,326.1053
1640.586,237.3506,105.0715,329.6904
1640.7384,235.6347,108.5037,329.5086
1640.8908,232.5069,104.2924,326.123
1641.0432,231.2704,99.7863,320.5991
1641.1956,231.4466,100.9865,319.9398
1641.348,234.6329,108.1457,320.8665
1641.5004,239.3329,124.1275,325.3782
1641.6528,247.1597,129.4127,325.4459
1641.8052,254.973,136.1507,323.6925
1641.9576,262.289,139.1618,324.3055
1642.11,271.4119,147.5633,324.3393
1642.2624,279.3224,154.3224,323.5571
1642.4148,286.9187,163.8399,323.9473
1642.5672,292.8031,169.104,323.9847
1642.7196,298.2504,179.19,323.8493
1642.872,301.8159,181.2536,323.3789
1643.0244,304.7289,181.4852,321.8465
1643.1768,307.3809,176.0105,320.3995
1643.3292,309.713,173.4627,319.4979
1643.4816,311.5303,178.0741,322.8443
1643.634,313.6075,191.2975,324.9114
1643.7864,315.7001,197.0459,324.457
1643.9388,318.4889,204.4788,322.7909
1644.0912,320.3309,202.2047,322.6733
1644.2436,322.2877,201.5519,319.6743
1644.396,324.0656,198.1198,319.7082
1644.5484,320.7212,194.1401,320.4388
1644.7008,312.3612,187.6337,319.7794
1644.8532,298.01,169.2935,321.7324
1645.0056,271.9471,145.6682,320.4031
1645.158,255.8193,121.0322,318.7727
1645.3104,262.8019,115.4734,313.4216
1645.4628,268.6944,120.3374,309.979
1645.6152,277.6985,137.3931,310.1091
1645.7676,282.4801,152.4484,313.4413
1645.92,268.0457,153.7118,316.3422
1646.0724,263.5165,159.6918,315.9841
1646.2248,261.8299,151.6904,320.2428
1646.3772,263.9114,159.0601,322.3632
1646.5296,263.2747,153.038,324.3981
1646.682,263.9318,154.0908,323.2613
1646.8344,264.6965,156.6176,319.4195
1646.9868,262.8766,158.0073,317.0531
1647.1392,265.092,159.9024,315.8522
1647.2916,262.6628,154.533,319.9683
1647.444,260.8886,149.3952,322.488
1647.5964,260.9019,144.7207,320.7132
1647.7488,259.9579,144.1943,317.5378
1647.9012,259.4617,144.6154,315.0218
1648.0536,260.7884,138.8249,315.6561
1648.206,261.3148,134.1925,318.2043
1648.3584,258.5523,128.5073,318.4787
1648.5108,257.9374,124.3381,319.3412
1648.6632,254.6478,115.9155,320.0075
1648.8156,252.7248,101.7656,316.7146
1648.968,256.2451,87.1314,312.8336
1649.1204,259.4673,69.6546,312.4808
1649.2728,264.456,65.0222,315.895
1649.4252,271.0311,57.0208,314.7349
1649.5776,272.7271,61.0215,309.9719
1649.73,272.5245,67.9701,305.5029
1649.8824,268.1761,77.4455,302.8514
1650.0348,261.299,80.3934,301.0535
1650.1872,257.3703,83.8677,301.8891
1650.3396,260.0316,83.0254,304.464
1650.492,264.8913,81.8884,307.0567
1650.6444,271.0697,64.1378,307.5022
1650.7968,273.4556,55.6731,306.148
1650.9492,273.4403,47.3348,302.994
1651.1016,269.5771,49.1035,301.8964
1651.254,267.8219,46.5557,302.9048
1651.4064,269.3606,49.2931,303.68
1651.5588,267.9178,45.8187,303.0652
1651.7112,271.1317,51.5672,301.3867
1651.8636,271.4946,48.3666,300.2107
1652.016,267.8965,50.2195,301.1515
1652.1684,268.9468,48.1771,302.2634
1652.3208,269.1405,49.0614,302.0531
1652.4732,268.8591,50.4512,300.8379
1652.6256,269.364,51.6093,299.309
1652.778,270.8659,52.8095,300.4994
1652.9304,268.4663,54.8941,303.1508
1653.0828,265.7823,54.0939,305.5421
1653.2352,266.3885,55.4836,307.128
1653.3876,264.2667,51.0197,307.9334
1653.54,263.5182,49.9669,307.2705
1653.6924,263.8748,43.9447,304.464
1653.8448,263.0928,40.5336,305.0431
1653.9972,263.834,38.428,310.3532
1654.1496,260.377,36.8066,313.1081
1654.302,257.968,40.2809,312.0282
1654.4544,254.6046,40.2809,304.4195
1654.6068,252.2533,42.8287,301.7591
1654.7592,254.0504,41.2074,301.4972
1654.9116,254.3019,42.8498,302.1315
1655.064,253.9914,41.3548,305.6312
1655.2164,255.9037,41.5864,306.2477
1655.3688,256.5478,39.944,305.9875
1655.5212,259.0685,40.5125,305.2677
1655.6736,259.9142,43.1025,304.5977
1655.826,259.8345,45.4187,307.169
1655.9784,261.0709,50.2827,307.7766
1656.1308,260.5817,49.0825,307.1102
1656.2832,261.6754,46.1346,306.6005
1656.4356,264.4646,42.8077,308.1436
1656.588,263.7551,39.565,309.3447
1656.7404,265.4564,42.0707,310.2997
1656.8928,263.4845,44.808,310.8147
1657.0452,263.3213,50.8302,311.3867
1657.1976,262.7542,50.2195,312.1084
1657.35,262.8794,47.5664,311.8322
1657.5024,265.8239,44.3027,311.5988
1657.6548,265.237,38.8912,311.654
1657.8072,264.9126,35.8591,311.8536
1657.9596,265.5448,36.8066,311.6539
1658.112,261.1238,38.428,311.4224
1658.2644,254.3641,40.323,311.6183
1658.4168,230.9003,40.5546,310.9591
1658.5692,209.5322,50.6617,312.9904
1658.7216,203.6847,63.1482,313.8457
1658.874,205.6044,74.8134,314.0685
1659.0264,212.4117,76.2874,313.5196
1659.1788,217.5926,68.2228,312.9369
1659.3312,215.3932,58.8737,314.2253
1659.4836,211.8727,55.3994,319.334
1659.636,212.3579,60.2424,322.4345
1659.7884,217.3413,68.8123,317.4095
1659.9408,215.731,72.7499,304.4837
1660.0932,211.8433,70.8548,302.8514
1660.2456,209.7656,66.2224,302.103
1660.398,206.3463,65.5275,304.4248
1660.5504,202.6464,67.0015,304.9718
1660.7028,215.3479,74.4134,304.0916
1660.8552,215.1377,82.2253,302.2634
1661.0076,211.834,82.1621,301.7395
1661.16,208.971,69.1914,302.6732
1661.3124,196.1569,54.0308,304.3482
1661.4648,193.5897,53.1043,305.3817
1661.6172,194.9216,62.8323,304.072
1661.7696,194.5948,64.5168,304.4373
1661.922,195.1877,61.2742,306.5614
1662.0744,195.2695,54.3255,306.1123
1662.2268,195.6542,60.2213,305.2213
1662.3792,195.5837,64.6642,304.6013
1662.5316,195.9996,66.7488,304.366
1662.684,191.2952,62.327,305.6133
1662.8364,186.0923,55.7995,305.4245
1662.9888,187.4552,53.7149,305.1857
1663.1412,184.1607,54.5572,305.2088
1663.2936,181.3057,55.252,306.2014
1663.446,183.6167,53.8623,306.041
1663.5984,181.0485,52.1146,306.8749
1663.7508,179.0142,53.5254,305.0254
1663.9032,180.901,54.4519,305.5421
1664.0556,178.0554,55.3783,305.6312
1664.208,178.3977,53.4833,305.4049
1664.3604,180.424,56.4944,306.2727
1664.5128,184.1434,58.3684,308.4431
1664.6652,188.1485,71.1285,310.2463
1664.8176,192.5291,83.2992,309.1094
1664.97,196.2082,88.837,306.8072
1665.1224,194.0373,82.8149,307.5806
1665.2748,193.8727,70.181,310.0325
1665.4272,192.5116,65.7802,310.0503
1665.5796,190.182,63.464,308.9919
1665.732,198.6231,69.9915,307.0122
1665.8844,199.2532,75.1714,308.2862
1666.0368,205.6315,77.0665,311.3048
1666.1892,207.3905,71.0022,312.1476
1666.3416,202.709,67.6332,308.8546
1666.494,213.0166,73.1078,307.6197
1666.6464,221.8531,90.0162,305.9163
1666.7988,232.784,100.1232,303.6212
1666.9512,238.9414,104.1029,302.5235
1667.1036,231.2942,91.7849,304.5264
1667.256,221.7892,87.7421,308.0902
1667.4084,206.5142,74.7081,311.834
1667.5608,193.166,68.3912,311.9569
1667.7132,194.2327,60.9794,311.0304
1667.8656,199.9709,65.8223,308.737
1668.018,208.7668,76.9822,307.8407
1668.1704,217.7492,86.4787,308.9919
1668.3228,220.3115,92.585,308.4431
1668.4752,222.9722,94.059,308.933
1668.6276,227.1656,94.1221,311.9034
1668.78,229.1759,89.953,314.9113
1668.9324,232.6398,91.0058,316.5577
1669.0848,228.1762,92.4798,319.1024
1669.2372,233.3922,94.3327,319.2449
1669.3896,248.3689,93.2588,317.4986
1669.542,258.2547,103.5765,316.6254
1669.6944,264.036,121.6429,323.7318
1669.8468,263.8514,127.5597,332.912
1669.9992,248.0513,115.9366,341.8037
1670.1516,234.6112,102.0394,340.6455
1670.304,232.6799,100.1443,340.7061
1670.4564,232.855,97.1332,337.9192
1670.6088,235.2193,92.5429,337.4719
1670.7612,238.3383,83.4255,338.452
1670.9136,243.6534,77.1717,338.4894
1671.066,250.0581,74.0133,336.4937
1671.2184,254.794,69.3809,335.061
1671.3708,262.6207,65.4223,335.1038
1671.5232,266.4925,63.443,338.158
1671.6756,266.3955,60.8951,342.6413
1671.828,263.5201,62.1585,338.4912
1671.9804,252.3051,62.6218,336.7253
1672.1328,241.9895,70.4969,333.5517
1672.2852,234.1626,83.8466,329.2948
1672.4376,231.5978,96.9437,335.2963
1672.59,235.463,105.282,335.8344
1672.7424,243.1497,116.1471,330.2784
1672.8948,254.5419,128.5283,325.9627
1673.0472,265.7522,142.9309,324.3786
1673.1996,278.103,158.4705,338.0617
1673.352,289.1566,161.25,352.6822
1673.5044,293.1018,170.3042,350.7025
1673.6568,296.8968,161.9659,349.0917
1673.8092,296.503,172.073,350.7809
1673.9616,295.7029,167.0194,348.5464
1674.114,296.2354,166.093,346.2762
1674.2664,297.4214,165.4612,345.4495
1674.4188,298.6002,165.4613,345.0468
1674.5712,299.9593,171.3992,343.019
1674.7236,302.4064,167.0194,340.2749
1674.876,303.3893,171.6519,336.8251
1675.0284,303.8269,172.1993,335.175
1675.1808,304.2159,175.5262,336.4723
1675.3332,304.3006,174.2628,337.0603
1675.4856,304.3858,168.8724,332.7339
1675.638,305.9527,167.1879,329.5532
1675.7904,306.4475,172.2835,329.9256
1675.9428,306.2288,178.811,333.0012
1676.0952,306.3297,184.4963,334.8259
1676.2476,303.4236,180.0955,334.6939
1676.4,303.7039,175.2525,337.0799
1676.5524,305.8033,171.4623,336.982
1676.7048,302.5944,172.452,333.019
1676.8572,305.2434,169.5041,326.7895
1677.0096,304.6533,164.8085,326.5346
1677.162,304.0644,159.9655,326.1943
1677.3144,307.5302,167.5458,325.1038
1677.4668,299.9297,165.0822,321.7128
1677.6192,288.6356,163.8188,326.2602
1677.7716,277.5342,145.2892,334.4801
1677.924,270.0085,135.6033,330.2392
1678.0764,274.0146,141.8781,333.1402
1678.2288,282.9843,160.871,349.6975
1678.3812,293.5227,174.7682,355.364
1678.5336,297.2875,173.1468,348.0564
1678.686,295.5777,170.3674,339.9149
1678.8384,292.9426,168.4723,331.7182
1678.9908,287.8893,164.0715,327.6911
1679.1432,283.5443,163.8399,326.5863
1679.2956,284.9924,165.9456,330.8807
1679.448,286.637,164.3242,334.2485
1679.6004,290.7712,178.4531,335.8451
1679.7528,294.8453,181.8221,334.7474
1679.9052,297.5433,189.6972,331.5756
1680.0576,298.2222,180.664,328.0439
1680.21,300.3623,179.4006,326.7288
1680.3624,300.5461,178.2425,331.4545
1680.5148,301.7502,179.8638,336.654
1680.6672,303.3669,178.3899,336.8322
1680.8196,302.1856,180.0112,337.1975
1680.972,302.7237,168.8934,336.654
1681.1244,302.5892,169.3146,336.2442
1681.2768,303.1605,170.4727,337.2955
1681.4292,302.7214,183.4434,342.5521
1681.5816,303.4573,191.2343,342.333
1681.734,303.7845,190.7711,342.9085
1681.8864,303.5887,187.9916,337.7766
1682.0388,303.5978,181.4641,331.0945
1682.1912,303.1244,179.3796,323.6925
1682.3436,301.9136,172.1993,315.2891
1682.496,300.6933,174.7261,310.6917
1682.6484,299.7218,176.8107,307.4843
1682.8008,297.5705,175.8842,306.6005
1682.9532,298.135,170.6201,301.8571
1683.1056,298.2629,174.7892,306.6112
1683.258,299.4057,184.0751,310.3247
1683.4104,302.5737,195.4456,310.8165
1683.5628,304.36,196.1404,312.3633
1683.7152,305.9124,195.7193,324.4765
1683.8676,304.9645,196.2457,334.0222
1684.02,302.2699,190.6658,342.766
1684.1724,300.4316,183.4224,345.5671
1684.3248,299.3822,177.8424,342.6234
1684.4772,298.3714,178.79,339.4908
